Date;Period;Id;Name;TotalHeat;PercentageUsed;TotalCO2;TotalCost
02-03-2024 12:00;Winter;2;Oil Boiler 1;0,00;0,00;0,00;0,00
02-03-2024 13:00;Winter;3;Gas Motor 1;3,50;100,00;650,00;1701,29
02-03-2024 13:00;Winter;1;Gas Boiler 2;2,72;90,67;117,87;1523,20
02-03-2024 13:00;Winter;2;Oil Boiler 1;0,00;0,00;0,00;0,00
02-03-2024 14:00;Winter;3;Gas Motor 1;3,50;100,00;650,00;1782,75
02-03-2024 14:00;Winter;1;Gas Boiler 2;2,78;92,67;120,47;1556,80
02-03-2024 14:00;Winter;2;Oil Boiler 1;0,00;0,00;0,00;0,00
02-03-2024 15:00;Winter;3;Gas Motor 1;3,50;100,00;650,00;1786,62
02-03-2024 15:00;Winter;1;Gas Boiler 2;3,00;100,00;130,00;1680,00
02-03-2024 15:00;Winter;2;Oil Boiler 1;0,28;7,00;23,10;187,60
02-03-2024 16:00;Winter;3;Gas Motor 1;3,50;100,00;650,00;1774,82
02-03-2024 16:00;Winter;1;Gas Boiler 2;3,00;100,00;130,00;1680,00
02-03-2024 16:00;Winter;2;Oil Boiler 1;0,51;12,75;42,07;341,70
02-03-2024 17:00;Winter;3;Gas Motor 1;3,50;100,00;650,00;1782,38
02-03-2024 17:00;Winter;1;Gas Boiler 2;3,00;100,00;130,00;1680,00
02-03-2024 17:00;Winter;2;Oil Boiler 1;0,68;17,00;56,10;455,60
02-03-2024 18:00;Winter;3;Gas Motor 1;3,50;100,00;650,00;1775,78
02-03-2024 18:00;Winter;1;Gas Boiler 2;3,00;100,00;130,00;1680,00
02-03-2024 18:00;Winter;2;Oil Boiler 1;0,15;3,75;12,38;100,50
02-03-2024 19:00;Winter;3;Gas Motor 1;3,50;100,00;650,00;1804,82
02-03-2024 19:00;Winter;1;Gas Boiler 2;3,00;100,00;130,00;1680,00
02-03-2024 19:00;Winter;2;Oil Boiler 1;0,22;5,50;18,15;147,40
02-03-2024 20:00;Winter;3;Gas Motor 1;3,50;100,00;650,00;1839,25
02-03-2024 20:00;Winter;1;Gas Boiler 2;3,00;100,00;130,00;1680,00
02-03-2024 20:00;Winter;2;Oil Boiler 1;0,36;9,00;29,70;241,20
02-03-2024 21:00;Winter;3;Gas Motor 1;3,50;100,00;650,00;1849,52
02-03-2024 21:00;Winter;1;Gas Boiler 2;3,00;100,00;130,00;1680,00
02-03-2024 21:00;Winter;2;Oil Boiler 1;0,33;8,25;27,23;221,10
02-03-2024 22:00;Winter;3;Gas Motor 1;3,50;100,00;650,00;1840,99
02-03-2024 22:00;Winter;1;Gas Boiler 2;3,00;100,00;130,00;1680,00
02-03-2024 22:00;Winter;2;Oil Boiler 1;0,36;9,00;29,70;241,20
02-03-2024 23:00;Winter;3;Gas Motor 1;3,50;100,00;650,00;1852,61
02-03-2024 23:00;Winter;1;Gas Boiler 2;3,00;100,00;130,00;1680,00
02-03-2024 23:00;Winter;2;Oil Boiler 1;0,28;7,00;23,10;187,60
03-03-2024 00:00;Winter;3;Gas Motor 1;3,50;100,00;650,00;1954,43
03-03-2024 00:00;Winter;1;Gas Boiler 2;3,00;100,00;130,00;1680,00
03-03-2024 00:00;Winter;2;Oil Boiler 1;0,30;7,50;24,75;201,00
03-03-2024 01:00;Winter;3;Gas Motor 1;3,50;100,00;650,00;1925,02
03-03-2024 01:00;Winter;1;Gas Boiler 2;3,00;100,00;130,00;1680,00
03-03-2024 01:00;Winter;2;Oil Boiler 1;0,30;7,50;24,75;201,00
03-03-2024 02:00;Winter;3;Gas Motor 1;3,50;100,00;650,00;1847,23
03-03-2024 02:00;Winter;1;Gas Boiler 2;3,00;100,00;130,00;1680,00
03-03-2024 02:00;Winter;2;Oil Boiler 1;0,32;8,00;26,40;214,40
03-03-2024 03:00;Winter;3;Gas Motor 1;3,50;100,00;650,00;1814,55
03-03-2024 03:00;Winter;1;Gas Boiler 2;3,00;100,00;130,00;1680,00
03-03-2024 03:00;Winter;2;Oil Boiler 1;0,45;11,25;37,13;301,50
03-03-2024 04:00;Winter;3;Gas Motor 1;3,50;100,00;650,00;1749,34
03-03-2024 04:00;Winter;1;Gas Boiler 2;3,00;100,00;130,00;1680,00
03-03-2024 04:00;Winter;2;Oil Boiler 1;1,23;30,75;101,48;824,10
03-03-2024 05:00;Winter;3;Gas Motor 1;3,50;100,00;650,00;1627,42
03-03-2024 05:00;Winter;1;Gas Boiler 2;3,00;100,00;130,00;1680,00
03-03-2024 05:00;Winter;2;Oil Boiler 1;1,40;35,00;115,50;938,00
03-03-2024 06:00;Winter;3;Gas Motor 1;3,50;100,00;650,00;1396,02
03-03-2024 06:00;Winter;1;Gas Boiler 2;3,00;100,00;130,00;1680,00
03-03-2024 06:00;Winter;2;Oil Boiler 1;1,61;40,25;132,82;1078,70
03-03-2024 07:00;Winter;3;Gas Motor 1;3,50;100,00;650,00;251,71
03-03-2024 07:00;Winter;1;Gas Boiler 2;3,00;100,00;130,00;1680,00
03-03-2024 07:00;Winter;2;Oil Boiler 1;1,12;28,00;92,40;750,40
03-03-2024 08:00;Winter;3;Gas Motor 1;3,50;100,00;650,00;57,65
03-03-2024 08:00;Winter;1;Gas Boiler 2;3,00;100,00;130,00;1680,00
03-03-2024 08:00;Winter;2;Oil Boiler 1;1,14;28,50;94,05;763,80
03-03-2024 09:00;Winter;3;Gas Motor 1;3,50;100,00;650,00;677,20
03-03-2024 09:00;Winter;1;Gas Boiler 2;3,00;100,00;130,00;1680,00
03-03-2024 09:00;Winter;2;Oil Boiler 1;0,94;23,50;77,55;629,80
03-03-2024 10:00;Winter;3;Gas Motor 1;3,50;100,00;650,00;1260,56
03-03-2024 10:00;Winter;1;Gas Boiler 2;3,00;100,00;130,00;1680,00
03-03-2024 10:00;Winter;2;Oil Boiler 1;0,76;19,00;62,70;509,20
03-03-2024 11:00;Winter;3;Gas Motor 1;3,50;100,00;650,00;1540,17
03-03-2024 11:00;Winter;1;Gas Boiler 2;3,00;100,00;130,00;1680,00
03-03-2024 11:00;Winter;2;Oil Boiler 1;0,53;13,25;43,73;355,10
03-03-2024 12:00;Winter;3;Gas Motor 1;3,50;100,00;650,00;1628,20
03-03-2024 12:00;Winter;1;Gas Boiler 2;3,00;100,00;130,00;1680,00
03-03-2024 12:00;Winter;2;Oil Boiler 1;0,27;6,75;22,27;180,90
03-03-2024 13:00;Winter;3;Gas Motor 1;3,50;100,00;650,00;1719,93
03-03-2024 13:00;Winter;1;Gas Boiler 2;3,00;100,00;130,00;1680,00
03-03-2024 13:00;Winter;2;Oil Boiler 1;0,22;5,50;18,15;147,40
03-03-2024 14:00;Winter;3;Gas Motor 1;3,50;100,00;650,00;1864,26
03-03-2024 14:00;Winter;1;Gas Boiler 2;3,00;100,00;130,00;1680,00
03-03-2024 14:00;Winter;2;Oil Boiler 1;0,40;10,00;33,00;268,00
03-03-2024 15:00;Winter;3;Gas Motor 1;3,50;100,00;650,00;1882,64
03-03-2024 15:00;Winter;1;Gas Boiler 2;3,00;100,00;130,00;1680,00
03-03-2024 15:00;Winter;2;Oil Boiler 1;0,84;21,00;69,30;562,80
03-03-2024 16:00;Winter;3;Gas Motor 1;3,50;100,00;650,00;1912,25
03-03-2024 16:00;Winter;1;Gas Boiler 2;3,00;100,00;130,00;1680,00
03-03-2024 16:00;Winter;2;Oil Boiler 1;0,98;24,50;80,85;656,60
03-03-2024 17:00;Winter;3;Gas Motor 1;3,50;100,00;650,00;1896,19
03-03-2024 17:00;Winter;1;Gas Boiler 2;3,00;100,00;130,00;1680,00
03-03-2024 17:00;Winter;2;Oil Boiler 1;0,95;23,75;78,38;636,50
03-03-2024 18:00;Winter;3;Gas Motor 1;3,50;100,00;650,00;1922,89
03-03-2024 18:00;Winter;1;Gas Boiler 2;3,00;100,00;130,00;1680,00
03-03-2024 18:00;Winter;2;Oil Boiler 1;0,42;10,50;34,65;281,40
03-03-2024 19:00;Winter;1;Gas Boiler 2;3,00;100,00;130,00;1680,00
03-03-2024 19:00;Winter;3;Gas Motor 1;3,50;100,00;650,00;1962,17
03-03-2024 19:00;Winter;2;Oil Boiler 1;0,32;8,00;26,40;214,40
03-03-2024 20:00;Winter;1;Gas Boiler 2;3,00;100,00;130,00;1680,00
03-03-2024 20:00;Winter;3;Gas Motor 1;3,50;100,00;650,00;2050,39
03-03-2024 20:00;Winter;2;Oil Boiler 1;0,28;7,00;23,10;187,60
03-03-2024 21:00;Winter;1;Gas Boiler 2;3,00;100,00;130,00;1680,00
03-03-2024 21:00;Winter;3;Gas Motor 1;3,50;100,00;650,00;2092,38
03-03-2024 21:00;Winter;2;Oil Boiler 1;0,18;4,50;14,85;120,60
03-03-2024 22:00;Winter;1;Gas Boiler 2;3,00;100,00;130,00;1680,00
03-03-2024 22:00;Winter;3;Gas Motor 1;3,50;100,00;650,00;2167,08
03-03-2024 22:00;Winter;2;Oil Boiler 1;0,06;1,50;4,95;40,20
03-03-2024 23:00;Winter;1;Gas Boiler 2;3,00;100,00;130,00;1680,00
03-03-2024 23:00;Winter;2;Oil Boiler 1;3,46;86,50;285,45;2318,20
03-03-2024 23:00;Winter;3;Gas Motor 1;0,00;0,00;0,00;0,00
04-03-2024 00:00;Winter;1;Gas Boiler 2;3,00;100,00;130,00;1680,00
04-03-2024 00:00;Winter;3;Gas Motor 1;3,35;95,71;622,14;1928,33
04-03-2024 00:00;Winter;2;Oil Boiler 1;0,00;0,00;0,00;0,00
04-03-2024 01:00;Winter;1;Gas Boiler 2;3,00;100,00;130,00;1680,00
04-03-2024 01:00;Winter;3;Gas Motor 1;3,31;94,57;614,71;1856,07
04-03-2024 01:00;Winter;2;Oil Boiler 1;0,00;0,00;0,00;0,00
04-03-2024 02:00;Winter;1;Gas Boiler 2;3,00;100,00;130,00;1680,00
04-03-2024 02:00;Winter;3;Gas Motor 1;3,37;96,29;625,86;1892,32
04-03-2024 02:00;Winter;2;Oil Boiler 1;0,00;0,00;0,00;0,00
04-03-2024 03:00;Winter;1;Gas Boiler 2;3,00;100,00;130,00;1680,00
04-03-2024 03:00;Winter;3;Gas Motor 1;3,43;98,00;637,00;1934,55
04-03-2024 03:00;Winter;2;Oil Boiler 1;0,00;0,00;0,00;0,00
04-03-2024 04:00;Winter;1;Gas Boiler 2;3,00;100,00;130,00;1680,00
04-03-2024 04:00;Winter;3;Gas Motor 1;3,50;100,00;650,00;1965,89
04-03-2024 04:00;Winter;2;Oil Boiler 1;0,54;13,50;44,55;361,80
04-03-2024 05:00;Winter;1;Gas Boiler 2;3,00;100,00;130,00;1680,00
04-03-2024 05:00;Winter;3;Gas Motor 1;3,50;100,00;650,00;1992,02
04-03-2024 05:00;Winter;2;Oil Boiler 1;0,46;11,50;37,95;308,20
04-03-2024 06:00;Winter;3;Gas Motor 1;3,50;100,00;650,00;1954,48
04-03-2024 06:00;Winter;1;Gas Boiler 2;3,00;100,00;130,00;1680,00
04-03-2024 06:00;Winter;2;Oil Boiler 1;0,46;11,50;37,95;308,20
04-03-2024 07:00;Winter;3;Gas Motor 1;3,50;100,00;650,00;1937,27
04-03-2024 07:00;Winter;1;Gas Boiler 2;3,00;100,00;130,00;1680,00
04-03-2024 07:00;Winter;2;Oil Boiler 1;0,11;2,75;9,08;73,70
04-03-2024 08:00;Winter;3;Gas Motor 1;3,50;100,00;650,00;1916,93
04-03-2024 08:00;Winter;1;Gas Boiler 2;3,00;100,00;130,00;1680,00
04-03-2024 08:00;Winter;2;Oil Boiler 1;0,32;8,00;26,40;214,40
04-03-2024 09:00;Winter;3;Gas Motor 1;3,50;100,00;650,00;1886,36
04-03-2024 09:00;Winter;1;Gas Boiler 2;3,00;100,00;130,00;1680,00
04-03-2024 09:00;Winter;2;Oil Boiler 1;0,39;9,75;32,17;261,30
04-03-2024 10:00;Winter;3;Gas Motor 1;3,50;100,00;650,00;1871,64
04-03-2024 10:00;Winter;1;Gas Boiler 2;3,00;100,00;130,00;1680,00
04-03-2024 10:00;Winter;2;Oil Boiler 1;0,19;4,75;15,68;127,30
04-03-2024 11:00;Winter;3;Gas Motor 1;3,50;100,00;650,00;1886,36
04-03-2024 11:00;Winter;1;Gas Boiler 2;3,00;100,00;130,00;1680,00
04-03-2024 11:00;Winter;2;Oil Boiler 1;0,12;3,00;9,90;80,40
04-03-2024 12:00;Winter;3;Gas Motor 1;3,50;100,00;650,00;1904,92
04-03-2024 12:00;Winter;1;Gas Boiler 2;3,00;100,00;130,00;1680,00
04-03-2024 12:00;Winter;2;Oil Boiler 1;0,00;0,00;0,00;0,00
04-03-2024 13:00;Winter;3;Gas Motor 1;3,50;100,00;650,00;1894,86
04-03-2024 13:00;Winter;1;Gas Boiler 2;2,90;96,67;125,67;1624,00
04-03-2024 13:00;Winter;2;Oil Boiler 1;0,00;0,00;0,00;0,00
04-03-2024 14:00;Winter;3;Gas Motor 1;3,50;100,00;650,00;1879,78
04-03-2024 14:00;Winter;1;Gas Boiler 2;3,00;100,00;130,00;1680,00
04-03-2024 14:00;Winter;2;Oil Boiler 1;0,08;2,00;6,60;53,60
04-03-2024 15:00;Winter;3;Gas Motor 1;3,50;100,00;650,00;1907,05
04-03-2024 15:00;Winter;1;Gas Boiler 2;2,70;90,00;117,00;1512,00
04-03-2024 15:00;Winter;2;Oil Boiler 1;0,00;0,00;0,00;0,00
04-03-2024 16:00;Winter;3;Gas Motor 1;3,50;100,00;650,00;1748,35
04-03-2024 16:00;Winter;1;Gas Boiler 2;2,79;93,00;120,90;1562,40
04-03-2024 16:00;Winter;2;Oil Boiler 1;0,00;0,00;0,00;0,00
04-03-2024 17:00;Winter;3;Gas Motor 1;3,50;100,00;650,00;1530,00
04-03-2024 17:00;Winter;1;Gas Boiler 2;2,57;85,67;111,37;1439,20
04-03-2024 17:00;Winter;2;Oil Boiler 1;0,00;0,00;0,00;0,00
04-03-2024 18:00;Winter;3;Gas Motor 1;3,50;100,00;650,00;1299,67
04-03-2024 18:00;Winter;1;Gas Boiler 2;2,77;92,33;120,03;1551,20
04-03-2024 18:00;Winter;2;Oil Boiler 1;0,00;0,00;0,00;0,00
04-03-2024 19:00;Winter;3;Gas Motor 1;3,50;100,00;650,00;1360,27
04-03-2024 19:00;Winter;1;Gas Boiler 2;2,80;93,33;121,33;1568,00
04-03-2024 19:00;Winter;2;Oil Boiler 1;0,00;0,00;0,00;0,00
04-03-2024 20:00;Winter;3;Gas Motor 1;3,50;100,00;650,00;1532,52
04-03-2024 20:00;Winter;1;Gas Boiler 2;2,75;91,67;119,17;1540,00
04-03-2024 20:00;Winter;2;Oil Boiler 1;0,00;0,00;0,00;0,00
04-03-2024 21:00;Winter;3;Gas Motor 1;3,50;100,00;650,00;1564,27
04-03-2024 21:00;Winter;1;Gas Boiler 2;2,66;88,67;115,27;1489,60
04-03-2024 21:00;Winter;2;Oil Boiler 1;0,00;0,00;0,00;0,00
04-03-2024 22:00;Winter;3;Gas Motor 1;3,50;100,00;650,00;1635,87
04-03-2024 22:00;Winter;1;Gas Boiler 2;2,73;91,00;118,30;1528,80
04-03-2024 22:00;Winter;2;Oil Boiler 1;0,00;0,00;0,00;0,00
04-03-2024 23:00;Winter;3;Gas Motor 1;3,50;100,00;650,00;1629,30
04-03-2024 23:00;Winter;1;Gas Boiler 2;2,59;86,33;112,23;1450,40
04-03-2024 23:00;Winter;2;Oil Boiler 1;0,00;0,00;0,00;0,00
05-03-2024 00:00;Winter;3;Gas Motor 1;3,50;100,00;650,00;954,18
05-03-2024 00:00;Winter;1;Gas Boiler 2;2,55;85,00;110,50;1428,00
05-03-2024 00:00;Winter;2;Oil Boiler 1;0,00;0,00;0,00;0,00
05-03-2024 01:00;Winter;3;Gas Motor 1;3,50;100,00;650,00;1036,05
05-03-2024 01:00;Winter;1;Gas Boiler 2;2,55;85,00;110,50;1428,00
05-03-2024 01:00;Winter;2;Oil Boiler 1;0,00;0,00;0,00;0,00
05-03-2024 02:00;Winter;3;Gas Motor 1;3,50;100,00;650,00;914,11
05-03-2024 02:00;Winter;1;Gas Boiler 2;2,56;85,33;110,93;1433,60
05-03-2024 02:00;Winter;2;Oil Boiler 1;0,00;0,00;0,00;0,00
05-03-2024 03:00;Winter;3;Gas Motor 1;3,50;100,00;650,00;995,81
05-03-2024 03:00;Winter;1;Gas Boiler 2;2,74;91,33;118,73;1534,40
05-03-2024 03:00;Winter;2;Oil Boiler 1;0,00;0,00;0,00;0,00
05-03-2024 04:00;Winter;3;Gas Motor 1;3,50;100,00;650,00;1172,11
05-03-2024 04:00;Winter;1;Gas Boiler 2;3,00;100,00;130,00;1680,00
05-03-2024 04:00;Winter;2;Oil Boiler 1;0,25;6,25;20,62;167,50
05-03-2024 05:00;Winter;3;Gas Motor 1;3,50;100,00;650,00;1163,79
05-03-2024 05:00;Winter;1;Gas Boiler 2;3,00;100,00;130,00;1680,00
05-03-2024 05:00;Winter;2;Oil Boiler 1;0,24;6,00;19,80;160,80
05-03-2024 06:00;Winter;3;Gas Motor 1;3,50;100,00;650,00;1374,21
05-03-2024 06:00;Winter;1;Gas Boiler 2;3,00;100,00;130,00;1680,00
05-03-2024 06:00;Winter;2;Oil Boiler 1;0,22;5,50;18,15;147,40
05-03-2024 07:00;Winter;3;Gas Motor 1;3,50;100,00;650,00;1216,44
05-03-2024 07:00;Winter;1;Gas Boiler 2;2,77;92,33;120,03;1551,20
05-03-2024 07:00;Winter;2;Oil Boiler 1;0,00;0,00;0,00;0,00
05-03-2024 08:00;Winter;3;Gas Motor 1;3,50;100,00;650,00;717,06
05-03-2024 08:00;Winter;1;Gas Boiler 2;3,00;100,00;130,00;1680,00
05-03-2024 08:00;Winter;2;Oil Boiler 1;0,01;0,25;0,82;6,70
05-03-2024 09:00;Winter;3;Gas Motor 1;3,50;100,00;650,00;852,57
05-03-2024 09:00;Winter;1;Gas Boiler 2;3,00;100,00;130,00;1680,00
05-03-2024 09:00;Winter;2;Oil Boiler 1;0,21;5,25;17,32;140,70
05-03-2024 10:00;Winter;3;Gas Motor 1;3,50;100,00;650,00;859,33
05-03-2024 10:00;Winter;1;Gas Boiler 2;3,00;100,00;130,00;1680,00
05-03-2024 10:00;Winter;2;Oil Boiler 1;0,09;2,25;7,42;60,30
